id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower
142,50,Company Invited,1,6.660575149839686,Salaried,male,1.0,3.0,Standard,3.0,1.0,0,4,Executive,12.503343597380802,0,Divorced,No Car,0_child,50s,0,3.0,48.763040029785124
143,58,Self Enquiry,2,6.493753839851686,Salaried,male,2.0,3.0,Basic,3.0,8.0,1,1,Executive,12.508178936947434,0,Single,No Car,0_child,50s,0,16.0,32.52126523606333
144,27,Self Enquiry,2,6.042632833682381,Salaried,female,2.0,3.0,Basic,3.0,4.0,1,2,Executive,12.461822777073024,1,Divorced,Has Car,0_child,20s,0,16.0,24.92364555414605
145,50,Self Enquiry,2,6.803505257608338,Salaried,female,2.0,3.0,Standard,3.0,8.0,1,1,Senior Manager,12.522272930454022,1,Single,No Car,0_child,50s,0,16.0,25.044545860908045
146,36,Company Invited,3,6.734591659972948,Small Business,female,2.0,3.0,Deluxe,3.0,4.0,1,1,AVP,12.973888890801966,0,Single,No Car,0_child,30s,0,16.0,12.973888890801966
147,50,Company Invited,3,6.660575149839686,Salaried,male,2.0,3.0,Standard,3.0,2.0,1,2,Senior Manager,12.831599226892422,0,Single,No Car,0_child,50s,0,16.0,16.68107899496015
148,34,Company Invited,2,6.734591659972948,Small Business,male,3.0,5.0,Basic,3.0,6.0,0,1,Executive,13.0,0,Single,No Car,0_child,30s,0,15.0,33.800000000000004
149,24,Company Invited,3,6.803505257608338,Salaried,female,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.776122381444845,0,Married,Has Car,0_child,20s,0,12.0,12.776122381444845
150,53,Self Enquiry,1,6.734591659972948,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,AVP,13.016371551400944,0,Single,Has Car,0_child,50s,0,12.0,50.76384905046368
151,38,Self Enquiry,2,6.398594934535208,Salaried,female,3.0,4.0,Standard,3.0,1.0,0,2,Senior Manager,12.895402549551832,0,Divorced,Has Car,0_child,30s,0,12.0,25.790805099103665
152,45,Self Enquiry,1,6.175867270105761,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.873904582205109,0,Single,No Car,0_child,40s,0,12.0,50.20822787059993
153,50,Self Enquiry,1,7.678326356506885,Small Business,male,3.0,4.0,Deluxe,3.0,3.0,0,1,AVP,13.102162710901052,0,Married,Has Car,0_child,50s,0,12.0,51.0984345725141
154,38,Self Enquiry,3,6.734591659972948,Small Business,male,3.0,4.0,Basic,4.0,2.0,0,2,Executive,12.487903885192209,0,Single,No Car,0_child,30s,0,12.0,16.234275050749872
155,41,Self Enquiry,1,6.175867270105761,Large Business,male,3.0,4.0,Deluxe,3.0,3.0,0,2,AVP,12.863349095474288,0,Single,Has Car,0_child,40s,0,12.0,50.167061472349715
156,39,Self Enquiry,1,6.293419278846481,Small Business,male,1.0,3.0,Standard,3.0,3.0,0,2,Senior Manager,12.928429052674106,0,Single,No Car,0_child,30s,0,3.0,50.42087330542902
157,30,Self Enquiry,1,6.175867270105761,Salaried,male,1.0,3.0,Basic,3.0,4.0,0,2,Executive,12.456932526075464,0,Divorced,Has Car,0_child,30s,0,3.0,48.58203685169431
158,27,Company Invited,1,6.175867270105761,Small Business,male,1.0,3.0,Basic,3.0,1.0,0,1,Executive,12.485014130094603,0,Single,Has Car,0_child,20s,0,3.0,48.69155510736895
159,31,Self Enquiry,2,6.175867270105761,Small Business,male,1.0,3.0,Basic,3.0,7.0,0,2,Executive,12.436592921783344,1,Single,No Car,0_child,30s,0,3.0,32.335141596636696
160,46,Self Enquiry,1,6.493753839851686,Small Business,male,1.0,3.0,King,3.0,6.0,0,2,VP,13.055071201771138,0,Divorced,No Car,0_child,40s,0,3.0,50.914777686907435
161,40,Company Invited,1,6.042632833682381,Salaried,female,1.0,3.0,Deluxe,3.0,2.0,0,2,AVP,13.07517952242923,0,Married,No Car,0_child,40s,0,3.0,39.22553856728769
162,52,Company Invited,1,6.8679744089702925,Small Business,male,1.0,3.0,Basic,3.0,16.0,0,2,Executive,12.531794445584708,0,Single,No Car,0_child,50s,0,3.0,48.873998337780364
163,30,Self Enquiry,1,6.042632833682381,Large Business,female,2.0,4.0,Basic,3.0,2.0,0,2,Executive,12.410404358554633,0,Single,No Car,0_child,30s,0,8.0,37.2312130756639
164,43,Self Enquiry,1,6.293419278846481,Small Business,female,2.0,4.0,Basic,3.0,1.0,0,2,Executive,12.537517982722978,0,Divorced,Has Car,0_child,40s,0,8.0,37.61255394816894
165,27,Company Invited,2,6.803505257608338,Large Business,male,2.0,4.0,Basic,3.0,6.0,1,2,Executive,12.59830390460137,1,Single,No Car,0_child,20s,0,18.0,32.75559015196356
166,36,Self Enquiry,2,6.175867270105761,Salaried,male,2.0,4.0,Basic,3.0,2.0,0,2,Executive,12.487451142127478,0,Single,Has Car,0_child,30s,0,8.0,32.467372969531446
167,40,Company Invited,1,6.734591659972948,Small Business,female,1.0,1.0,Standard,3.0,1.0,0,1,Senior Manager,12.97263523705012,0,Married,Has Car,0_child,40s,0,1.0,38.91790571115036
168,33,Company Invited,2,6.985641817639208,Small Business,male,1.0,3.0,Deluxe,3.0,1.0,0,1,AVP,12.744278000055882,1,Single,No Car,0_child,30s,0,3.0,33.1351228001453
169,31,Company Invited,2,6.8679744089702925,Large Business,female,1.0,3.0,Basic,3.0,1.0,0,2,Executive,12.468440756144114,1,Single,No Car,0_child,30s,0,3.0,24.936881512288227
170,31,Company Invited,2,6.734591659972948,Salaried,female,1.0,3.0,Deluxe,3.0,2.0,0,1,Manager,12.714277838965574,0,Single,No Car,0_child,30s,0,3.0,25.428555677931147
171,28,Company Invited,1,6.734591659972948,Salaried,male,1.0,0.0,Deluxe,3.0,12.0,0,2,Manager,12.611541086966117,0,Single,Has Car,0_child,20s,0,0.0,49.18501023916786
172,26,Self Enquiry,2,6.985641817639208,Small Business,male,1.0,1.0,Basic,3.0,5.0,0,2,Executive,12.455472464337763,1,Divorced,No Car,0_child,20s,0,1.0,32.38422840727819
173,34,Company Invited,1,6.660575149839686,Small Business,male,1.0,3.0,Basic,3.0,2.0,0,1,Executive,12.52511165988251,0,Divorced,No Car,0_child,30s,0,3.0,48.84793547354179
174,55,Self Enquiry,1,7.273092595999522,Small Business,male,2.0,3.0,Deluxe,3.0,7.0,0,2,AVP,12.96693922038242,0,Married,Has Car,0_child,50s,0,6.0,50.571062959491435
175,58,Self Enquiry,1,6.8679744089702925,Salaried,male,1.0,1.0,Deluxe,3.0,6.0,0,1,AVP,13.04117718286548,0,Married,Has Car,0_child,50s,0,1.0,50.86059101317537
176,31,Company Invited,3,6.8679744089702925,Small Business,male,1.0,3.0,Basic,3.0,2.0,0,1,Executive,12.412297885905652,0,Divorced,Has Car,0_child,30s,0,3.0,16.13598725167735
177,32,Company Invited,2,6.803505257608338,Small Business,male,1.0,3.0,Basic,3.0,3.0,0,2,Executive,12.455063264745933,1,Single,No Car,0_child,30s,0,3.0,32.383164488339425
178,60,Self Enquiry,1,6.493753839851686,Small Business,male,1.0,1.0,Deluxe,4.0,6.0,1,1,AVP,12.899222326086994,0,Married,Has Car,0_child,60s,0,11.0,50.30696707173928
179,33,Self Enquiry,2,7.2305631534092925,Small Business,female,1.0,1.0,Basic,3.0,2.0,1,1,Executive,12.47015082502123,0,Divorced,No Car,0_child,30s,0,11.0,24.94030165004246
180,27,Company Invited,2,5.8888779583328805,Large Business,male,1.0,3.0,Standard,3.0,8.0,1,2,Senior Manager,12.99516843841666,1,Single,No Car,0_child,20s,0,13.0,33.78743793988332
181,40,Self Enquiry,2,6.580639137284949,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,2,AVP,13.085504353266831,0,Single,Has Car,0_child,40s,0,8.0,34.02231131849376
182,25,Self Enquiry,2,6.8679744089702925,Small Business,male,3.0,5.0,Basic,3.0,3.0,0,1,Executive,12.71599085772278,1,Divorced,No Car,0_child,20s,0,15.0,33.061576230079226
183,28,Company Invited,2,6.293419278846481,Small Business,male,3.0,5.0,Basic,3.0,7.0,0,2,Executive,12.646183916910871,1,Single,No Car,0_child,20s,0,15.0,32.880078183968266
184,50,Self Enquiry,1,6.985641817639208,Large Business,male,3.0,5.0,Basic,3.0,5.0,0,2,Executive,12.632715252358969,1,Single,Has Car,0_child,50s,0,15.0,49.26758948419997
185,27,Self Enquiry,1,6.293419278846481,Salaried,male,3.0,5.0,Basic,4.0,2.0,1,1,Executive,12.50906565507722,1,Divorced,Has Car,0_child,20s,0,25.0,48.78535605480116
186,22,Self Enquiry,2,6.734591659972948,Salaried,male,2.0,5.0,Basic,3.0,3.0,0,2,Executive,12.645120810155376,1,Single,Has Car,0_child,20s,0,10.0,32.87731410640398
187,49,Company Invited,1,6.293419278846481,Salaried,male,1.0,3.0,Deluxe,3.0,6.0,0,2,AVP,13.127442457014183,0,Single,No Car,0_child,40s,0,3.0,51.197025582355316
188,24,Self Enquiry,2,6.175867270105761,Small Business,male,2.0,4.0,Basic,3.0,1.0,0,3,Executive,12.472968932544156,1,Single,Has Car,0_child,20s,0,8.0,32.42971922461481
189,51,Self Enquiry,1,7.090909822079984,Salaried,male,2.0,4.0,Basic,3.0,7.0,0,3,Executive,12.611541086966117,0,Divorced,Has Car,0_child,50s,0,8.0,49.18501023916786
190,24,Self Enquiry,1,6.175867270105761,Small Business,male,2.0,3.0,Basic,3.0,2.0,0,4,Executive,12.482628045510204,1,Married,Has Car,0_child,20s,0,6.0,48.682249377489796
191,31,Company Invited,2,6.734591659972948,Small Business,male,2.0,3.0,Basic,4.0,8.0,0,4,Executive,12.473141212012507,1,Divorced,No Car,0_child,30s,0,6.0,32.43016715123252
192,35,Self Enquiry,1,6.398594934535208,Small Business,male,2.0,3.0,Basic,4.0,6.0,0,4,Executive,13.0,0,Married,No Car,0_child,30s,0,6.0,50.7
193,32,Self Enquiry,2,6.398594934535208,Small Business,female,2.0,3.0,Deluxe,3.0,1.0,0,4,Manager,12.47852432208691,0,Married,Has Car,0_child,30s,0,6.0,24.95704864417382
194,60,Company Invited,1,6.293419278846481,Small Business,female,2.0,3.0,King,4.0,1.0,0,5,VP,13.032123521754118,0,Divorced,Has Car,0_child,60s,0,6.0,39.096370565262355
195,46,Company Invited,2,7.273092595999522,Small Business,female,2.0,3.0,Basic,3.0,2.0,0,3,Executive,12.463853344569609,0,Divorced,No Car,0_child,40s,0,6.0,24.927706689139217
196,39,Company Invited,2,6.293419278846481,Small Business,female,2.0,3.0,Basic,4.0,2.0,0,4,Executive,12.49982749131139,0,Single,Has Car,0_child,30s,0,6.0,24.99965498262278
197,48,Self Enquiry,1,6.293419278846481,Large Business,male,2.0,3.0,King,4.0,24.0,0,5,VP,13.070071690051504,0,Divorced,Has Car,0_child,40s,0,6.0,50.973279591200864
198,54,Self Enquiry,2,6.734591659972948,Small Business,male,2.0,3.0,Standard,3.0,5.0,0,4,Senior Manager,12.994532278619134,0,Divorced,No Car,0_child,50s,0,6.0,33.78578392440975
199,35,Company Invited,3,6.175867270105761,Small Business,female,2.0,3.0,Deluxe,3.0,6.0,0,4,Manager,12.477267040164447,0,Married,No Car,0_child,30s,0,6.0,12.477267040164447
200,47,Self Enquiry,2,6.493753839851686,Small Business,female,2.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,12.899222326086994,0,Single,No Car,0_child,40s,0,6.0,25.798444652173988
201,45,Self Enquiry,1,6.803505257608338,Small Business,female,2.0,4.0,Basic,3.0,4.0,0,3,Executive,12.452487311780644,0,Divorced,Has Car,0_child,40s,0,8.0,37.35746193534193
202,28,Self Enquiry,1,6.8679744089702925,Large Business,female,2.0,4.0,Basic,4.0,2.0,0,3,Executive,12.468825296104477,0,Married,No Car,0_child,20s,0,8.0,37.40647588831343
203,40,Self Enquiry,1,6.985641817639208,Large Business,female,2.0,4.0,Basic,3.0,20.0,0,3,Executive,12.496018403910576,0,Married,No Car,0_child,40s,0,8.0,37.48805521173173
204,29,Company Invited,3,6.175867270105761,Small Business,male,2.0,3.0,Standard,3.0,1.0,0,4,Senior Manager,12.915599936584968,0,Single,Has Car,0_child,20s,0,6.0,16.790279917560458
205,59,Company Invited,1,6.398594934535208,Small Business,female,2.0,3.0,Standard,3.0,5.0,0,3,Senior Manager,13.017005083966255,0,Married,Has Car,0_child,50s,0,6.0,39.05101525189877
206,34,Self Enquiry,1,6.175867270105761,Large Business,female,2.0,3.0,Standard,3.0,2.0,0,4,Senior Manager,12.521944865596303,0,Single,No Car,0_child,30s,0,6.0,37.56583459678891
207,47,Company Invited,1,6.660575149839686,Large Business,female,2.0,3.0,Standard,4.0,2.0,0,5,Senior Manager,12.790439580928137,0,Married,Has Car,0_child,40s,0,6.0,38.37131874278441
208,32,Company Invited,2,6.493753839851686,Small Business,male,2.0,3.0,Basic,3.0,2.0,1,4,Executive,12.514369515378691,1,Married,Has Car,0_child,30s,0,16.0,32.5373607399846
209,37,Company Invited,2,7.273092595999522,Small Business,male,2.0,3.0,Standard,3.0,2.0,1,4,Senior Manager,12.962232183231643,0,Single,Has Car,0_child,30s,0,16.0,33.70180367640227
210,30,Company Invited,1,6.928537818164665,Large Business,male,2.0,3.0,Basic,3.0,2.0,1,5,Executive,12.496523381692937,0,Married,No Car,0_child,30s,0,16.0,48.736441188602456
211,52,Self Enquiry,1,6.803505257608338,Salaried,male,2.0,3.0,Standard,4.0,3.0,0,3,Senior Manager,12.929848444224032,0,Married,Has Car,0_child,50s,0,6.0,50.42640893247372
212,46,Self Enquiry,1,7.313886831633462,Salaried,female,2.0,3.0,Basic,3.0,1.0,0,4,Executive,12.506180941677355,0,Divorced,No Car,0_child,40s,0,6.0,37.518542825032064
213,24,Self Enquiry,2,6.734591659972948,Salaried,male,2.0,3.0,Deluxe,3.0,3.0,0,4,Manager,12.46657363672012,0,Divorced,Has Car,0_child,20s,0,6.0,32.41309145547231
214,30,Self Enquiry,2,6.660575149839686,Salaried,male,2.0,3.0,Standard,3.0,2.0,0,3,Manager,12.490503187481444,0,Divorced,Has Car,0_child,30s,0,6.0,32.47530828745175
215,47,Self Enquiry,2,7.560601162768557,Salaried,male,2.0,3.0,Deluxe,3.0,20.0,0,3,Manager,12.746770614610952,0,Divorced,Has Car,0_child,40s,0,6.0,33.14160359798848
216,38,Company Invited,3,6.175867270105761,Salaried,male,2.0,3.0,Deluxe,3.0,1.0,0,5,Manager,12.611541086966117,0,Married,Has Car,0_child,30s,0,6.0,16.395003413055953
217,58,Self Enquiry,1,6.734591659972948,Salaried,male,2.0,3.0,Standard,3.0,5.0,0,4,Senior Manager,12.806778277825169,0,Married,No Car,0_child,50s,0,6.0,49.94643528351816
218,33,Self Enquiry,3,6.734591659972948,Salaried,male,2.0,3.0,Super Deluxe,3.0,2.0,0,4,AVP,12.932971283168836,0,Divorced,Has Car,0_child,30s,0,6.0,16.812862668119486
219,31,Company Invited,2,6.293419278846481,Salaried,male,2.0,3.0,Basic,3.0,12.0,0,4,Executive,12.89404646731612,1,Married,No Car,0_child,30s,0,6.0,33.52452081502191
220,49,Self Enquiry,2,6.803505257608338,Salaried,male,2.0,4.0,Basic,4.0,2.0,0,4,Executive,12.762629473901423,0,Married,Has Car,0_child,40s,0,8.0,33.182836632143704
221,50,Company Invited,2,6.293419278846481,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,4,Executive,12.52183548672236,0,Married,Has Car,0_child,50s,0,6.0,32.55677226547814
222,20,Self Enquiry,3,6.660575149839686,Salaried,female,2.0,3.0,Basic,3.0,2.0,1,4,Executive,12.44843433963728,0,Divorced,Has Car,0_child,20s,0,16.0,12.44843433963728
223,26,Company Invited,2,6.734591659972948,Salaried,male,2.0,3.0,Basic,4.0,1.0,1,3,Executive,12.764519178725047,1,Single,No Car,0_child,20s,0,16.0,33.187749864685124
224,22,Company Invited,2,6.293419278846481,Salaried,male,2.0,3.0,Basic,3.0,3.0,1,3,Executive,12.481432864791325,1,Married,Has Car,0_child,20s,0,16.0,32.451725448457445
225,50,Company Invited,2,6.398594934535208,Salaried,male,1.0,4.0,Deluxe,3.0,2.0,0,1,AVP,13.211584145224888,0,Married,No Car,0_child,50s,0,4.0,34.35011877758471
226,59,Company Invited,2,6.398594934535208,Salaried,female,1.0,3.0,Deluxe,4.0,6.0,0,2,AVP,13.304686600863562,0,Single,Has Car,0_child,50s,0,3.0,26.609373201727124
227,39,Company Invited,1,6.928537818164665,Salaried,female,1.0,3.0,Deluxe,3.0,2.0,0,2,AVP,13.197602566633543,0,Single,No Car,0_child,30s,0,3.0,39.59280769990063
228,40,Self Enquiry,2,6.660575149839686,Small Business,male,2.0,4.0,Standard,3.0,7.0,0,3,Senior Manager,12.793862088206213,0,Married,Has Car,0_child,40s,0,8.0,33.26404142933615
229,20,Self Enquiry,1,6.398594934535208,Small Business,female,3.0,4.0,Basic,4.0,2.0,0,5,Executive,12.611541086966117,0,Divorced,Has Car,0_child,20s,0,12.0,37.834623260898354
230,57,Self Enquiry,2,6.175867270105761,Small Business,female,1.0,5.0,King,4.0,16.0,0,1,VP,13.196405347379956,0,Married,Has Car,0_child,50s,0,5.0,26.392810694759913
231,39,Company Invited,2,6.293419278846481,Salaried,male,3.0,4.0,Basic,3.0,2.0,0,3,Manager,12.51210776573342,0,Divorced,No Car,0_child,30s,0,12.0,32.53148019090689
232,38,Self Enquiry,3,7.090909822079984,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.73670383776449,0,Divorced,No Car,1_child,30s,0,8.0,16.557714989093835
233,36,Self Enquiry,3,6.803505257608338,Small Business,female,2.0,4.0,Deluxe,4.0,5.0,0,3,Manager,12.899222326086994,0,Single,No Car,1_child,30s,0,8.0,12.899222326086994
234,24,Self Enquiry,3,7.390798521735676,Salaried,male,2.0,5.0,Deluxe,3.0,12.0,0,4,Manager,12.71999148038232,0,Single,No Car,1_child,20s,0,10.0,16.53598892449702
235,31,Self Enquiry,2,7.0,Salaried,male,2.0,4.0,Deluxe,4.0,8.0,0,3,Manager,12.611541086966117,0,Divorced,Has Car,1_child,30s,0,8.0,32.790006826111906
236,23,Self Enquiry,2,6.660575149839686,Small Business,male,2.0,4.0,Deluxe,3.0,1.0,1,3,Manager,12.746246369729992,0,Single,No Car,1_child,20s,0,18.0,33.14024056129798
237,33,Self Enquiry,1,6.734591659972948,Small Business,male,2.0,4.0,Standard,3.0,4.0,0,3,Senior Manager,12.933804810838872,0,Divorced,Has Car,1_child,30s,0,8.0,50.4418387622716
238,32,Company Invited,1,6.293419278846481,Small Business,female,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.683954534629354,0,Divorced,Has Car,1_child,30s,0,8.0,38.051863603888066
239,52,Self Enquiry,1,6.803505257608338,Small Business,female,2.0,4.0,Deluxe,3.0,8.0,0,3,Manager,12.811742886197443,0,Married,Has Car,1_child,50s,0,8.0,38.43522865859233
240,30,Company Invited,1,6.398594934535208,Small Business,male,2.0,4.0,Basic,3.0,5.0,0,3,Executive,12.466226777144666,0,Married,Has Car,1_child,30s,0,8.0,48.61828443086419
241,32,Company Invited,1,7.0,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,4,Executive,12.611541086966117,0,Married,Has Car,1_child,30s,0,8.0,37.834623260898354
242,42,Company Invited,1,6.8679744089702925,Salaried,male,2.0,4.0,Standard,3.0,5.0,1,3,Senior Manager,12.967499776842798,0,Married,Has Car,1_child,40s,0,18.0,50.573249129686914
243,45,Self Enquiry,1,6.042632833682381,Salaried,male,2.0,4.0,Deluxe,4.0,6.0,0,1,AVP,13.235693848424024,0,Single,No Car,0_child,40s,0,8.0,51.6192060088537
244,40,Company Invited,2,6.803505257608338,Large Business,male,2.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,12.736983209679432,0,Married,No Car,1_child,40s,0,8.0,33.11615634516652
245,52,Self Enquiry,2,6.8679744089702925,Small Business,female,2.0,4.0,Deluxe,3.0,2.0,0,1,Manager,12.611541086966117,0,Single,Has Car,1_child,50s,0,8.0,25.223082173932234
246,45,Company Invited,3,6.8679744089702925,Small Business,female,2.0,4.0,Standard,3.0,8.0,0,1,Senior Manager,12.915821256587543,0,Divorced,No Car,1_child,40s,0,8.0,12.915821256587543
247,56,Self Enquiry,2,6.493753839851686,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,1,Manager,12.766662244871606,0,Married,Has Car,1_child,50s,0,8.0,33.19332183666618
248,40,Self Enquiry,1,6.734591659972948,Small Business,male,3.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,12.874865656221548,0,Divorced,Has Car,0_child,40s,0,12.0,50.211976059264046
249,51,Company Invited,1,6.175867270105761,Large Business,female,2.0,4.0,Deluxe,3.0,3.0,0,2,Executive,12.883512103217038,0,Married,No Car,1_child,50s,0,8.0,38.650536309651116
250,47,Self Enquiry,1,6.660575149839686,Small Business,female,2.0,4.0,Deluxe,3.0,2.0,0,2,Manager,12.765691290604371,0,Married,No Car,1_child,40s,0,8.0,38.29707387181311
251,36,Self Enquiry,1,5.8888779583328805,Small Business,male,2.0,4.0,Basic,4.0,1.0,0,2,Executive,12.506180941677355,0,Married,Has Car,1_child,30s,0,8.0,48.77410567254169
252,29,Self Enquiry,2,6.293419278846481,Salaried,male,3.0,4.0,Basic,3.0,4.0,1,1,Executive,12.899222326086994,1,Single,No Car,0_child,20s,0,22.0,33.537978047826186
253,40,Self Enquiry,1,7.13966033596492,Small Business,female,2.0,4.0,Standard,3.0,8.0,1,1,Senior Manager,12.944577916951792,0,Single,No Car,1_child,40s,0,18.0,38.83373375085537
254,32,Company Invited,1,6.580639137284949,Small Business,female,2.0,4.0,Basic,3.0,4.0,1,2,Executive,12.46720923363441,0,Divorced,Has Car,1_child,30s,0,18.0,37.401627700903234
255,43,Company Invited,2,7.591357046698551,Small Business,male,2.0,5.0,Deluxe,3.0,8.0,0,3,Manager,13.027714179103592,0,Married,No Car,1_child,40s,0,10.0,33.87205686566934
256,30,Company Invited,2,6.293419278846481,Salaried,male,2.0,5.0,Deluxe,3.0,1.0,0,3,Manager,12.68993603305748,0,Single,No Car,1_child,30s,0,10.0,32.99383368594945
257,38,Self Enquiry,2,7.313886831633462,Salaried,male,2.0,5.0,Deluxe,4.0,32.0,0,3,Manager,12.73579165983244,0,Single,No Car,1_child,30s,0,10.0,33.113058315564345
258,43,Self Enquiry,2,6.398594934535208,Salaried,male,2.0,5.0,Deluxe,3.0,7.0,0,3,Manager,12.611541086966117,0,Divorced,No Car,1_child,40s,0,10.0,32.790006826111906
259,47,Company Invited,2,7.0,Salaried,female,2.0,5.0,Deluxe,3.0,20.0,1,4,Manager,12.67507890256556,0,Married,No Car,1_child,40s,0,20.0,25.35015780513112
260,40,Self Enquiry,1,6.293419278846481,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,1,3,Manager,12.729368195578433,0,Married,Has Car,1_child,40s,0,20.0,49.64453596275589
261,45,Self Enquiry,1,6.734591659972948,Small Business,male,2.0,3.0,King,4.0,3.0,0,2,VP,12.676079399771028,0,Married,No Car,0_child,40s,0,6.0,49.43670965910702
262,40,Company Invited,1,6.928537818164665,Salaried,male,2.0,3.0,Basic,3.0,4.0,0,2,Executive,12.611541086966117,0,Divorced,Has Car,0_child,40s,0,6.0,49.18501023916786
263,38,Company Invited,1,6.660575149839686,Small Business,male,2.0,1.0,Basic,3.0,2.0,0,2,Executive,12.611541086966117,0,Divorced,No Car,0_child,30s,0,2.0,49.18501023916786
264,39,Company Invited,2,7.0,Small Business,male,2.0,2.0,Deluxe,3.0,1.0,0,2,Manager,12.590470727326515,0,Single,Has Car,0_child,30s,0,4.0,32.73522389104894
265,40,Self Enquiry,3,6.398594934535208,Salaried,male,2.0,2.0,Deluxe,3.0,3.0,0,1,Manager,12.712697458231554,0,Single,No Car,0_child,40s,0,4.0,16.52650669570102
